,0,1,2,3,4,5,6,7,8,9
22,space club,CLOSED_TEMPORARILY,"El #18-35 Cartagena de Indias, Calle, Colombia",ChIJl4ZvSNEl9o4RGMqyiC8xJRo,10.3817424,-75.4882241,3.1,"['night_club', 'point_of_interest', 'establishment']",14.0,night+club
23,Taboo Disco Club,OPERATIONAL,"Cl. 24 #10-55, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJS9bER3Qv9o4Rq3aYHhkjkPU,10.4186562,-75.54667549999999,4.2,"['night_club', 'point_of_interest', 'establishment']",1708.0,night+club
24,Fragma Club,CLOSED_TEMPORARILY,"Playa de la Artillería, Cra. 2 ##36-86, Cartagena, Bolívar, Colombia",ChIJKT7jsKEv9o4R_DwuDdo8JOA,10.4254793,-75.5529688,4.0,"['night_club', 'point_of_interest', 'establishment']",134.0,night+club
25,Pley Club,OPERATIONAL,"Tv. 48 #Diag 21 - 48 # 04, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJ2_K1gPQl9o4RNL1Xn23gFxg,10.3964231,-75.5221198,4.4,"['night_club', 'point_of_interest', 'establishment']",56.0,night+club
26,Discoteca Farándula_DiscoClub,OPERATIONAL,"Calle 24 # 9 A 37 Centro histórico calle del Arsenal, Provincia de Cartagena, Bolívar, Colombia",ChIJpVj_APMv9o4R7eNyhioPSaQ,10.4189426,-75.54704149999999,4.5,"['night_club', 'point_of_interest', 'establishment']",17.0,night+club
27,The Light Disco Club,CLOSED_TEMPORARILY,"Cra. 3 #7-46, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJWcO64RUv9o4RDQQjQaF95SQ,10.4018,-75.55664999999999,0.0,"['night_club', 'point_of_interest', 'establishment']",0.0,night+club
28,Eclipse Gastro Bar,CLOSED_TEMPORARILY,"Cra. 3 ##849, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJISHb-BQv9o4RGFjGTasWejc,10.4036597,-75.5537745,4.1,"['night_club', 'point_of_interest', 'establishment']",21.0,night+club
29,Angeles Bar,OPERATIONAL,"angeles bar club, Av. Crisanto Luque #22 #38 39, Cartagena, Angostura, Bolívar, Colombia",ChIJC5dTIYwl9o4R1NyYpGvS2OU,10.4062549,-75.51937699999999,4.4,"['night_club', 'point_of_interest', 'establishment']",9.0,night+club
30,Leblon Disco Club,CLOSED_TEMPORARILY,"Cl. 24, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJzZ5KU3Qv9o4RpW3JusMG4uE,10.419022,-75.547124,4.0,"['night_club', 'point_of_interest', 'establishment']",391.0,night+club
31,Club Casa Blanca,CLOSED_TEMPORARILY,"Cra. 2 #33-12, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJvQ2lZ6Av9o4R2BXNRV-h37w,10.4236322,-75.55328879999999,0.0,"['night_club', 'point_of_interest', 'establishment']",0.0,night+club
32,Náutico de Cartagena,CLOSED_TEMPORARILY,"Cl. 4 #4-33, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJdchQZzwv9o4RGSGNbh-icIA,10.3965105,-75.5595111,3.0,"['night_club', 'point_of_interest', 'establishment']",2.0,night+club
33,Bazurto Nigth Club,CLOSED_TEMPORARILY,"Dg. 21 ##41-2, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJpwPaXqkl9o4RKmHfzDJWUV4,10.4031794,-75.52148369999999,5.0,"['night_club', 'point_of_interest', 'establishment']",2.0,night+club
34,Ritmo Caribe,CLOSED_TEMPORARILY,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJQSjs3Z8v9o4Rj1yyDvCSjn4,10.4226165,-75.5494453,0.0,"['night_club', 'point_of_interest', 'establishment']",0.0,night+club
35,MORROS 47 CLUB CARTAGENA,OPERATIONAL,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJwePkkfc79o4R0SmFSQetsIU,10.3910485,-75.4794257,5.0,"['night_club', 'point_of_interest', 'establishment']",2.0,night+club
36,Rockstarcrawls Cartagena,CLOSED_TEMPORARILY,"Tv. 48 #Diag 21 - 48, Cartagena, Bolívar, Colombia",ChIJg4LvicEl9o4RwegBAM7hxHk,10.392748,-75.5024993,0.0,"['night_club', 'point_of_interest', 'establishment']",0.0,night+club
37,Space Club Cartagena,OPERATIONAL,"Cra. 6 ##35-18, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJcc7DmJ8v9o4RamXfkX1G9Oc,10.4245441,-75.54958409999999,2.2,"['night_club', 'point_of_interest', 'establishment']",9.0,night+club
38,Tienda Terraza Colombia Club,CLOSED_TEMPORARILY,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJhQwlse8l9o4RjJAEvZ3ZFVU,10.3900422,-75.5141445,3.3,"['night_club', 'point_of_interest', 'establishment']",3.0,night+club
39,Bandolera Disco Club,CLOSED_TEMPORARILY,"Cl. 24 #8B-06, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJmZMkDXUv9o4RZOGjlMHN7q0,10.4206797,-75.5486291,4.5,"['night_club', 'point_of_interest', 'establishment']",4.0,night+club
40,Fundación CoraJeM - Meeting Point,OPERATIONAL,"90A, Cartagena, Bolívar, Colombia",ChIJmfvdRi0v9o4RGsEjXnPqLFs,10.4276255,-75.54474619999999,0.0,"['point_of_interest', 'establishment']",0.0,point+of+interes
41,cartagena,OPERATIONAL,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJT1g6LE8v9o4RJ69baxAzUxQ,10.3994438,-75.5618499,0.0,"['point_of_interest', 'establishment']",0.0,point+of+interes
42,Murallas De Cartagena,OPERATIONAL,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJxyC0P58v9o4R4CLqohDRUyU,10.4296098,-75.54486500000002,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",18956.0,point+of+interes
43,Plaza Santo Domingo,OPERATIONAL,"Cl. 35, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJK5gNOqAv9o4ROBqrL_clHwU,10.42434,-75.551975,4.6,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",6151.0,point+of+interes
44,Castillo de San Felipe de Barajas,OPERATIONAL,"Barrio Pie del Cerro, Avenida Antonio de Arévalo. Carrera 17., Cartagena, Bolívar, Colombia",ChIJKykMr4Iv9o4RwbGBeh5eM1Y,10.422506,-75.539271,4.6,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",36925.0,point+of+interes
45,Ciudad Amurallada,OPERATIONAL,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJwW9KZjMk9o4RvOZR85Tk-DU,10.4252884,-75.5489628,4.8,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",3731.0,point+of+interes
46,Murallas de Cartagena Sector Serrezuela,OPERATIONAL,"Cra. 11, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJbxjtfpkv9o4R6pKKfGy22S4,10.4299808,-75.5453744,4.7,"['point_of_interest', 'establishment']",751.0,point+of+interes
47,Bahía De Cartagena,OPERATIONAL,"Carrera 7, Cl. 6, Provincia de Cartagena, Bolívar, Colombia",ChIJsROm_j4v9o4RMsML9N2WqA8,10.3974816,-75.5541848,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",228.0,point+of+interes
48,Muelle Turistico de Cartagena,OPERATIONAL,"Cl. 24 #2343, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJAdPkcmUv9o4R4Syh9TGISeY,10.4085492,-75.5379957,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",108.0,point+of+interes
49,MURALLAS DE CARTAGENA SECTOR PLAYA DE LA ARTILLERIA,OPERATIONAL,"Cra. 2, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJ0QT5waEv9o4Rt25uQBi6NhM,10.4264048,-75.5520652,4.8,"['point_of_interest', 'establishment']",57.0,point+of+interes
50,Monasterio de La Popa,OPERATIONAL,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJX3k2SYAl9o4R4-4niyIFA1Y,10.4194113,-75.525223,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",67.0,point+of+interes
51,Muelle de los Pegasos,OPERATIONAL,"Muelle de los Pegasos, Cartagena, Bolívar, Colombia",ChIJ2SNvenUv9o4RfOypg8AjWv0,10.4219678,-75.54943770000001,4.6,"['tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']",7446.0,point+of+interes
52,Monumentos Militares,OPERATIONAL,"Calle de la Ronda, Cl. 30 #49, Provincia de Cartagena, Bolívar, Colombia",ChIJI3MRuwov9o4ROZF_p5FGvW8,10.4215243,-75.5519327,4.0,"['point_of_interest', 'establishment']",5.0,point+of+interes
53,Convento de Santa Cruz de la Popa,OPERATIONAL,"Cl. 37, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJ6zGlRYAl9o4R20khdGWr7IA,10.4194456,-75.5256897,4.5,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",2468.0,point+of+interes
54,Calle de la Magdalena,OPERATIONAL,"Cl. 31, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJm_Q5F54v9o4RWXs-t3FW92g,10.423179,-75.5449582,4.5,"['point_of_interest', 'establishment']",20.0,point+of+interes
55,Museo Histórico de Cartagena Casa de la Inquisición,OPERATIONAL,"46, Plaza de Bolivar Carrera 3 33, Bolívar, Colombia",ChIJqyJFGqAv9o4R-UdTDPYDfvA,10.4231599,-75.55152439999999,4.3,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",2490.0,point+of+interes
56,Plaza de Los Coches,OPERATIONAL,"Cra. 7, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJiY6K558v9o4R01tIuz8dWZE,10.4231939,-75.5493106,4.5,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",496.0,point+of+interes
57,Monumento Torre Del Reloj,OPERATIONAL,"Boca del Puente, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJ____b_ol9o4RLoG_cv6u6cU,10.4229787,-75.54921829999999,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",7920.0,point+of+interes
58,Las Bóvedas,OPERATIONAL,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJi0TZdJkv9o4RBY_quyK0cwc,10.4301532,-75.5464571,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",4779.0,point+of+interes
59,Monumento India Catalina,OPERATIONAL,"Av. Venezuela, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJvdH_D5wv9o4RnAhw4aZTLZc,10.4264716,-75.54402350000001,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",6217.0,point+of+interes
60,CARTAGENA INTERNACIONAL SCHOOL,OPERATIONAL,"143, Cl. 28 #21, Provincia de Cartagena, Bolívar, Colombia",ChIJJ1JgoXsv9o4RRGzWnAbLuNY,10.4136953,-75.5351714,2.0,"['primary_school', 'school', 'point_of_interest', 'establishment']",1.0,school
61,Colegio Jorge Washington - Sede Preescolar,OPERATIONAL,"Cl. 6A #03-55, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJ90owBT4v9o4R70BhLe7Pn9Q,10.4000667,-75.5560892,4.9,"['school', 'point_of_interest', 'establishment']",12.0,school
62,Nueva Lengua - Cartagena,OPERATIONAL,"Calle 28 (Callejon ancho) # 10b 52, Barrio Getsemaní. Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJoZ8d03Uv9o4RuZs-DWfSM7A,10.419962,-75.544943,4.9,"['school', 'point_of_interest', 'establishment']",85.0,school
63,Spanish World Institute,CLOSED_TEMPORARILY,"Cra. 10b #25 #75, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJx-XL0nUv9o4RcxqU61gB-WE,10.4193361,-75.5457304,4.5,"['school', 'point_of_interest', 'establishment']",28.0,school
64,Colegio Británico,OPERATIONAL,"Cl. 7 ##2-71, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJ13eF6xUv9o4RjjejKtNiIj4,10.4017108,-75.5555133,4.2,"['primary_school', 'school', 'point_of_interest', 'establishment']",10.0,school
65,Colegio International school Cartagena,OPERATIONAL,"CARACOLES MZ 15 LT 02, Provincia de Cartagena, Bolívar, Colombia",ChIJMVVhmGUl9o4RD3Uo59aAuyo,10.3832552,-75.4938292,0.0,"['school', 'point_of_interest', 'establishment']",0.0,school
66,Ecos-spanishschool,OPERATIONAL,"Cra. 17 ##16-05, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJp5PtKXcv9o4RmM3B8FIhuPI,10.41649,-75.54187,5.0,"['school', 'point_of_interest', 'establishment']",32.0,school
67,Colegio Bilingüe de Cartagena,OPERATIONAL,"Distrito Turístico Y Cultural, Cl. 31b #50-18, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJlyfN5bwl9o4Rd260XF8klls,10.4072468,-75.5009207,4.4,"['school', 'point_of_interest', 'establishment']",17.0,school
68,GIMNASIO INTERNATIONAL SCHOOL CARTAGENA,OPERATIONAL,"CAMPESTRE MZ 14 LT 14, Provincia de Cartagena, Bolívar, Colombia",ChIJn4ECEUcl9o4Rx4jr5uo96Pg,10.3831763,-75.4962615,0.0,"['point_of_interest', 'establishment']",0.0,school
69,Gimnasio Bilingüe Altamar de Cartagena,OPERATIONAL,"Cl. 25, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJEQjmsHov9o4R-_czg46r33A,10.411327,-75.538175,4.8,"['school', 'point_of_interest', 'establishment']",19.0,school
70,Corporación Cultural Cartagena de Indias,CLOSED_TEMPORARILY,"Cl. 30a #62-71, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJW61q9cgl9o4RgcabBXnNxgI,10.3948329,-75.49117799999999,4.2,"['point_of_interest', 'establishment']",5.0,school
71,Instituto Educativo Metropolitano De Cartagena,OPERATIONAL,"Barrio, Cartagena, Bolívar, Colombia",ChIJNVLvwWEm9o4RZHBauBPL2nw,10.3575544,-75.48223790000002,4.0,"['school', 'point_of_interest', 'establishment']",1.0,school
72,American school,OPERATIONAL,"Cl. 31a, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJeXZfkzol9o4Rih3YPGEWsvA,10.3953147,-75.4881486,0.0,"['school', 'point_of_interest', 'establishment']",0.0,school
73,COLMARIANO DE CARTAGENA,OPERATIONAL,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJzaRxFzck9o4RRRQ00oIv9O8,10.3928546,-75.4715523,0.0,"['school', 'point_of_interest', 'establishment']",0.0,school
74,Ciafortt Cartagena 2,OPERATIONAL,"Cra 81B 24-246, local 201Cartagena, Bolívar, Colombia",ChIJF88OjC8k9o4Ruw6zOhpR-Ls,10.3840819,-75.4698177,0.0,"['school', 'point_of_interest', 'establishment']",0.0,school
75,PHILAPELPHIA INTERNACIONAL SCHOOL,OPERATIONAL,"Mz g, Lote 9, Cartagena De Indias (Distrito Turístico Y Cultural), Bolívar, Colombia",ChIJBxoenS4k9o4RaU_yvD6ivdI,10.3845988,-75.4739443,5.0,"['primary_school', 'school', 'health', 'point_of_interest', 'establishment']",1.0,school
76,eprivisem cartagena,OPERATIONAL,"Cl. 30c, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJDQc_escl9o4RXEmI3ohHgZw,10.397291,-75.4960856,0.0,"['school', 'point_of_interest', 'establishment']",0.0,school
77,CORPORACION GIMNACIO MODERNO DE CARTAGENA,OPERATIONAL,"Cra. 50 ##31b-91, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJY9RFv1Il9o4RMEA0kk0YBYA,10.408265,-75.5016366,0.0,"['school', 'point_of_interest', 'establishment']",0.0,school
78,Instituto Cartagena del Mar,OPERATIONAL,"25, Cl. 31b #49C, Provincia de Cartagena, Bolívar, Colombia",ChIJ2eUPFr0l9o4R3wBOjZYNKP8,10.4076991,-75.502513,4.4,"['secondary_school', 'school', 'point_of_interest', 'establishment']",13.0,school
79,Patrimonitos INEM Cartagena,OPERATIONAL,"Tv. 54, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJ_6EEytkl9o4RUZLGP7KBAmE,10.3789424,-75.4940309,5.0,"['school', 'point_of_interest', 'establishment']",2.0,school
80,CENTRO DE ENSEÑANZA HIJOS DE BOLIVAR,OPERATIONAL,"Dg. 32 #71-42, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJZfwnybQl9o4RgWcIpHWjjHM,10.4010116,-75.4816349,4.7,"['school', 'point_of_interest', 'establishment']",3.0,school
81,Colegio Canadiense de Cartagena,OPERATIONAL,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJl3HFljQv9o4R29-lUsh37Z8,10.4144386,-75.5408033,5.0,"['school', 'point_of_interest', 'establishment']",2.0,school
82,THE CHILDRENS WORLD SCHOOL,OPERATIONAL,"23, Tv. 52 #34, Provincia de Cartagena, Bolívar, Colombia",ChIJA5LTDjYk9o4R0EREAHy0TOs,10.3960247,-75.47487389999999,5.0,"['primary_school', 'school', 'point_of_interest', 'establishment']",1.0,school
83,SAINT MARY SCHOOL,OPERATIONAL,"36, Cl. 31a #64, Provincia de Cartagena, Bolívar, Colombia",ChIJ4xIEmckl9o4RiXi3i1uQVN0,10.3952656,-75.48815119999999,0.0,"['school', 'point_of_interest', 'establishment']",0.0,school
84,Colegio Británico CBO - Preschool,OPERATIONAL,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJK8O5zYIv9o4R04A7CK-nGIQ,10.3972099,-75.5561288,0.0,"['school', 'point_of_interest', 'establishment']",0.0,school
85,Centro De Vida,OPERATIONAL,"Cl. 46, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJ____r1Ek9o4R235flE35Chk,10.4098103,-75.4730692,0.0,"['school', 'point_of_interest', 'establishment']",0.0,school
86,ESCUELA DE BLAZ DE LEZO,OPERATIONAL,"a 67a-59,, Cl. 25 #67a-1, Cartagena, Bolívar, Colombia",ChIJJUsg5M0l9o4RFPjohFPwL78,10.387538,-75.4864334,0.0,"['school', 'point_of_interest', 'establishment']",0.0,school
87,San Fernando,OPERATIONAL,"Cra 80E #2133 #21- a, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJBcKxsS4k9o4ReZWbEtWCm3M,10.3809713,-75.4744083,5.0,"['school', 'point_of_interest', 'establishment']",2.0,school
88,colegio GORETTI,OPERATIONAL,"Dg 31A #31A-05, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJe-WayTEk9o4Rqt5AaT8d3fY,10.3873441,-75.4731024,0.0,"['school', 'point_of_interest', 'establishment']",0.0,school
89,Instituto Bonsay Cartagena,OPERATIONAL,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJ-adzsjMk9o4RE1DFNAIDWJM,10.389195,-75.4775518,5.0,"['school', 'point_of_interest', 'establishment']",1.0,school
90,Instituto Mixto FREINET,CLOSED_TEMPORARILY,"Furgencio Lequerica, 71-63, Provincia de Cartagena, Bolívar, Colombia",ChIJ9R-CWEsk9o4RdyZIENiZT9U,10.4026098,-75.4801454,3.8,"['primary_school', 'school', 'point_of_interest', 'establishment']",4.0,school
91,Universidad de Cartagena cede Zaragozilla,OPERATIONAL,"Salaswalter63@gmail.com Blas de lezo, primera etapa, manzana H, lote 6, Provincia de Cartagena, Bolívar, Colombia",ChIJg5eqAZcl9o4R7c66Tky5y-0,10.3866333,-75.48246999999999,0.0,"['school', 'point_of_interest', 'establishment']",0.0,school
92,CEA Conducar Cartagena,OPERATIONAL,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJE2-HU8sl9o4RUoirj9JobHQ,10.3920092,-75.4813331,1.0,"['school', 'point_of_interest', 'establishment']",1.0,school
93,Colegio Salesiano San Pedro Claver,OPERATIONAL,"De Las Bóvedas, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJx2eVapkv9o4R4QSspzRAqVA,10.4286228,-75.54695629999999,4.8,"['school', 'point_of_interest', 'establishment']",52.0,school
94,Colegio Beverly Hills,OPERATIONAL,"Cra. 2 ##3-11, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJi0elWzEk9o4ROeW-E0Asw9I,10.3905263,-75.4747498,4.3,"['school', 'point_of_interest', 'establishment']",6.0,school
95,Instituto Educativo Tecnociencia Región Caribe,OPERATIONAL,"Cl. 3 ##1-24, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJmwBe-jMk9o4R0XhzJ3bH8XI,10.3909897,-75.47588979999999,5.0,"['school', 'point_of_interest', 'establishment']",6.0,school
96,Beverly Hills School,OPERATIONAL,"Cra. 2 #34 # 67, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJ5STenV0l9o4RQCFLlzSkTbg,10.4437144,-75.5190285,4.3,"['school', 'point_of_interest', 'establishment']",6.0,school
97,Colegio Beverly Hills- Sede Country,OPERATIONAL,"Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJ_a_fVcQl9o4RK8cmqfUNGvA,10.3897636,-75.49599529999999,3.0,"['school', 'point_of_interest', 'establishment']",2.0,school
98,I.C.C.A INSTITUTO CENTRAL DE COLOMBIA PARA ADULTOS,OPERATIONAL,"Lt. 2 #Mz. B, Cartagena, Provincia de Cartagena, Bolívar, Colombia",ChIJD9dP48gl9o4RWmxoeShaRPo,10.3941351,-75.4901426,5.0,"['secondary_school', 'school', 'point_of_interest', 'establishment']",2.0,school
